SNo,Name,TotalDiscount,BasicAmount,ServiceCharge,Vat,NetAmount,PaymentModeID,BillDate
1108,Restaurant2,200,16090,0,0,16090,1,2018-08-09
1109,Restaurant2,10,15115,0,0,15115,1,2018-08-10
1110,Restaurant2,1980,49205,0,0,49205,1,2018-08-11
1111,Restaurant2,4030,25865,0,0,25865,1,2018-08-12
1112,Restaurant2,3865,175245,0,0,175245,1,2018-08-13
1113,Restaurant2,10,30390,0,0,30390,1,2018-08-14
1114,Restaurant2,25,150,0,0,150,1,2018-08-15
1115,Restaurant2,0,61610,0,0,61610,1,2018-08-16
1116,Restaurant2,0,8935,0,0,8935,1,2018-08-17
1117,Restaurant2,0,12870,0,0,12870,1,2018-08-18
1118,Restaurant2,0,1060,0,0,1060,1,2018-08-19
1119,Restaurant2,105,68395,0,0,68395,1,2018-08-20
1120,Restaurant2,1670,40370,0,0,40370,1,2018-08-21
1121,Restaurant2,0,7625,0,0,7625,1,2018-08-22
1122,Restaurant2,0,100,0,0,100,1,2018-08-23
1123,Restaurant2,0,100,0,0,100,1,2018-08-24
1124,Restaurant2,0,16265,0,0,16265,1,2018-08-25
1125,Restaurant2,650,50065,0,0,50065,1,2018-08-26
1126,Restaurant2,0,795,0,0,795,1,2018-08-27
1127,Restaurant2,385,55420,0,0,55420,1,2018-09-01
1128,Restaurant2,0,5520,0,0,5520,1,2018-09-02
1129,Restaurant2,0,785,0,0,785,1,2018-09-03
1130,Restaurant2,0,16500,0,0,16500,1,2018-09-04
1131,Restaurant2,0,2810,0,0,2810,1,2018-09-05
1132,Restaurant2,0,28055,0,0,28055,1,2018-09-06
1133,Restaurant2,0,640,0,0,640,1,2018-09-07
1134,Restaurant2,300,9360,0,0,9360,1,2018-09-08
1135,Restaurant2,0,24020,0,0,24020,1,2018-09-09
1136,Restaurant2,0,19105,0,0,19105,1,2018-09-10
1137,Restaurant2,0,13690,0,0,13690,1,2018-09-11
1138,Restaurant2,95,5795,0,0,5795,1,2018-09-12
1139,Restaurant2,20,3650,0,0,3650,1,2018-09-13
1140,Restaurant2,5,12215,0,0,12215,1,2018-09-17
1141,Restaurant2,0,690,0,0,690,1,2018-09-18
1142,Restaurant2,0,3550,0,0,3550,1,2018-09-21
1143,Restaurant2,0,10975,0,0,10975,1,2018-09-22
1144,Restaurant2,145,22315,0,0,22315,1,2018-09-23
1145,Restaurant2,45,10235,0,0,10235,1,2018-09-24
1146,Restaurant2,2010,14170,0,0,14170,1,2018-09-25
1147,Restaurant2,1000,7400,0,0,7400,1,2018-09-26
1148,Restaurant2,7820,90205,0,0,90205,1,2018-09-27
1149,Restaurant2,0,34875,0,0,34875,1,2018-09-28
1150,Restaurant2,0,20220,0,0,20220,1,2018-09-29
1151,Restaurant2,0,21430,0,0,21430,1,2018-09-30
1152,Restaurant2,0,42170,0,0,42170,1,2018-10-01
1153,Restaurant2,0,80,0,0,80,1,2018-10-02
1154,Restaurant2,0,5640,0,0,5640,1,2018-10-03
1155,Restaurant2,0,5710,0,0,5710,1,2018-10-04
1156,Restaurant2,0,4135,0,0,4135,1,2018-10-05
1157,Restaurant2,10,25870,0,0,25870,1,2018-10-06
1158,Restaurant2,0,44255,0,0,44255,1,2018-10-07
1159,Restaurant2,180,27235,0,0,27235,1,2018-10-08
1160,Restaurant2,1565,42000,0,0,42000,1,2018-10-09
1161,Restaurant2,0,76255,0,0,76255,1,2018-10-10
1162,Restaurant2,0,14045,0,0,14045,1,2018-10-11
1163,Restaurant2,360,38290,0,0,38290,1,2018-10-12
1164,Restaurant2,50,16830,0,0,16830,1,2018-10-13
1165,Restaurant2,0,2335,0,0,2335,1,2018-10-14
1166,Restaurant2,0,24410,0,0,24410,1,2018-10-15
1167,Restaurant2,20,10000,0,0,10000,1,2018-10-16
1168,Restaurant2,0,4000,0,0,4000,1,2018-10-17
1169,Restaurant2,0,9360,0,0,9360,1,2018-10-18
1170,Restaurant2,18000,103600,0,0,103600,1,2018-10-19
1171,Restaurant2,3145,90600,0,0,90600,1,2018-10-20
1172,Restaurant2,30,49790,0,0,49790,1,2018-10-21
1173,Restaurant2,0,29000,0,0,29000,1,2018-10-22
1174,Restaurant2,0,77650,0,0,77650,1,2018-10-23
1175,Restaurant2,0,680,0,0,680,1,2018-10-24
1176,Restaurant2,85,13640,0,0,13640,1,2018-10-25
1177,Restaurant2,10,41170,0,0,41170,1,2018-10-26
1178,Restaurant2,910,65755,0,0,65755,1,2018-10-27
1179,Restaurant2,170,31935,0,0,31935,1,2018-10-28
1180,Restaurant2,0,20695,0,0,20695,1,2018-10-29
1181,Restaurant2,65,63150,0,0,63150,1,2018-10-30
1182,Restaurant2,95,17450,0,0,17450,1,2018-10-31
1183,Restaurant2,0,13940,0,0,13940,1,2018-11-01
1184,Restaurant2,0,55000,0,0,55000,1,2018-11-02
1185,Restaurant2,95,56655,0,0,56655,1,2018-11-02
1186,Restaurant2,70,132120,0,0,132120,1,2018-11-03
1187,Restaurant2,350,31505,0,0,31505,1,2018-11-04
1188,Restaurant2,40,30120,0,0,30120,1,2018-11-05
1189,Restaurant2,0,590,0,0,590,1,2018-11-06
1190,Restaurant2,0,5050,0,0,5050,1,2018-11-08
1191,Restaurant2,285,16000,0,0,16000,1,2018-11-09
1192,Restaurant2,75,34440,0,0,34440,1,2018-11-11
1193,Restaurant2,250,100070,0,0,100070,1,2018-11-12
1194,Restaurant2,100,52135,0,0,52135,1,2018-11-13
1195,Restaurant2,95,29445,0,0,29445,1,2018-11-14
1196,Restaurant2,5,52360,0,0,52360,1,2018-11-15
1197,Restaurant2,65,34450,0,0,34450,1,2018-11-16
1198,Restaurant2,0,12000,0,0,12000,1,2018-11-17
1199,Restaurant2,605,130130,0,0,130130,1,2018-11-17
1200,Restaurant2,1000,46360,0,0,46360,1,2018-11-18
1201,Restaurant2,70,75720,0,0,75720,1,2018-11-19
1202,Restaurant2,530,98590,0,0,98590,1,2018-11-20
1203,Restaurant2,0,13860,0,0,13860,1,2018-11-21
1204,Restaurant2,0,5365,0,0,5365,1,2018-11-22
1205,Restaurant2,900,15860,0,0,15860,1,2018-11-23
1206,Restaurant2,0,3000,0,0,3000,1,2018-11-24
1207,Restaurant2,225,121730,0,0,121730,1,2018-11-24
1208,Restaurant2,170,38890,0,0,38890,1,2018-11-25
1209,Restaurant2,30,14100,0,0,14100,1,2018-11-26
1210,Restaurant2,0,7050,0,0,7050,1,2018-11-27
1211,Restaurant2,0,65745,0,0,65745,1,2018-11-28
1212,Restaurant2,0,360,0,0,360,1,2018-11-29
1213,Restaurant2,0,9690,0,0,9690,1,2018-11-30
1214,Restaurant2,45,114685,0,0,114685,1,2018-12-01
1215,Restaurant2,1035,46250,0,0,46250,1,2018-12-02
1216,Restaurant2,20,11760,0,0,11760,1,2018-12-03
1217,Restaurant2,90,11975,0,0,11975,1,2018-12-04
1218,Restaurant2,600,20425,0,0,20425,1,2018-12-05
1219,Restaurant2,30,81980,0,0,81980,1,2018-12-06
1220,Restaurant2,30,8175,0,0,8175,1,2018-12-07
1221,Restaurant2,1165,205630,0,0,205630,1,2018-12-08
1222,Restaurant2,0,13935,0,0,13935,1,2018-12-09
1223,Restaurant2,1200,26230,0,0,26230,1,2018-12-10
1224,Restaurant2,50,52910,0,0,52910,1,2018-12-11
1225,Restaurant2,40,16900,0,0,16900,1,2018-12-12
1226,Restaurant2,0,38470,0,0,38470,1,2018-12-14
1227,Restaurant2,0,14790,0,0,14790,1,2018-12-15
1228,Restaurant2,1705,68870,0,0,68870,1,2018-12-16
1229,Restaurant2,0,60175,0,0,60175,1,2018-12-17
1230,Restaurant2,0,75,0,0,75,1,2018-12-18
1231,Restaurant2,0,15230,0,0,15230,1,2018-12-19
1232,Restaurant2,15,18080,0,0,18080,1,2018-12-20
1233,Restaurant2,0,21015,0,0,21015,1,2018-12-21
1234,Restaurant2,210,56510,0,0,56510,1,2018-12-22
1235,Restaurant2,300,37565,0,0,37565,1,2018-12-23
1236,Restaurant2,0,1690,0,0,1690,1,2018-12-24
1237,Restaurant2,0,132935,0,0,132935,1,2018-12-25
1238,Restaurant2,0,21640,0,0,21640,1,2018-12-26
1239,Restaurant2,1205,40050,0,0,40050,1,2018-12-27
1240,Restaurant2,1400,40020,0,0,40020,1,2018-12-28
1241,Restaurant2,600,76925,0,0,76925,1,2018-12-29
1242,Restaurant2,0,59545,0,0,59545,1,2018-12-30
1243,Restaurant2,910,39235,0,0,39235,1,2018-12-31
1244,Restaurant2,0,11050,0,0,11050,1,2019-01-01
1245,Restaurant2,10,60800,0,0,60800,1,2019-01-02
1246,Restaurant2,1900,79680,0,0,79680,1,2019-01-03
1247,Restaurant2,500,4350,0,0,4350,1,2019-01-04
1248,Restaurant2,0,77160,0,0,77160,1,2019-01-05
1249,Restaurant2,60,19735,0,0,19735,1,2019-01-06
1250,Restaurant2,400,49360,0,0,49360,1,2019-01-07
1251,Restaurant2,1500,25470,0,0,25470,1,2019-01-08
1252,Restaurant2,90,71380,0,0,71380,1,2019-01-09
1253,Restaurant2,155,47950,0,0,47950,1,2019-01-10
1254,Restaurant2,0,20520,0,0,20520,1,2019-01-11
1255,Restaurant2,290,40220,0,0,40220,1,2019-01-12
1256,Restaurant2,915,88025,0,0,88025,1,2019-01-13
1257,Restaurant2,0,59030,0,0,59030,1,2019-01-14
1258,Restaurant2,600,58620,0,0,58620,1,2019-01-15
1259,Restaurant2,0,214935,0,0,214935,1,2019-01-16
1260,Restaurant2,65,128065,0,0,128065,1,2019-01-17
1261,Restaurant2,0,17160,0,0,17160,1,2019-01-18
1262,Restaurant2,0,93430,0,0,93430,1,2019-01-19
1263,Restaurant2,0,23205,0,0,23205,1,2019-01-20
1264,Restaurant2,1000,65780,0,0,65780,1,2019-01-21
1265,Restaurant2,0,25600,0,0,25600,1,2019-01-22
1266,Restaurant2,0,11755,0,0,11755,1,2019-01-23
1267,Restaurant2,30,42725,0,0,42725,1,2019-01-24
1268,Restaurant2,0,13110,0,0,13110,1,2019-01-25
1269,Restaurant2,0,91840,0,0,91840,1,2019-01-26
1270,Restaurant2,300,19335,0,0,19335,1,2019-01-27
1271,Restaurant2,0,44430,0,0,44430,1,2019-01-28
1272,Restaurant2,45,105750,0,0,105750,1,2019-01-29
1273,Restaurant2,0,50540,0,0,50540,1,2019-01-30
1274,Restaurant2,40,114395,0,0,114395,1,2019-01-31
1275,Restaurant2,290,26730,0,0,26730,1,2019-02-01
1276,Restaurant2,460,101825,0,0,101825,1,2019-02-02
1277,Restaurant2,1020,64990,0,0,64990,1,2019-02-03
1278,Restaurant2,1000,38370,0,0,38370,1,2019-02-04
1279,Restaurant2,45,28380,0,0,28380,1,2019-02-05
1280,Restaurant2,0,42320,0,0,42320,1,2019-02-06
1281,Restaurant2,230,60405,0,0,60405,1,2019-02-07
1282,Restaurant2,0,7000,0,0,7000,1,2019-02-08
1283,Restaurant2,340,54925,0,0,54925,1,2019-02-08
1284,Restaurant2,0,83140,0,0,83140,1,2019-02-09
1285,Restaurant2,300,33760,0,0,33760,1,2019-02-10
1286,Restaurant2,140,144485,0,0,144485,1,2019-02-11
1287,Restaurant2,20,16710,0,0,16710,1,2019-02-12
1288,Restaurant2,295,57440,0,0,57440,1,2019-02-13
1289,Restaurant2,0,17860,0,0,17860,1,2019-02-14
1290,Restaurant2,910,53890,0,0,53890,1,2019-02-15
1291,Restaurant2,180,67165,0,0,67165,1,2019-02-16
1292,Restaurant2,0,55230,0,0,55230,1,2019-02-17
1293,Restaurant2,100,62215,0,0,62215,1,2019-02-18
1294,Restaurant2,0,43675,0,0,43675,1,2019-02-19
1295,Restaurant2,30,85905,0,0,85905,1,2019-02-20
1296,Restaurant2,150,734490,0,0,734490,1,2019-02-21
1297,Restaurant2,145,40190,0,0,40190,1,2019-02-22
1298,Restaurant2,85,72655,0,0,72655,1,2019-02-23
1299,Restaurant2,0,44625,0,0,44625,1,2019-02-24
1300,Restaurant2,0,23090,0,0,23090,1,2019-02-25
1301,Restaurant2,0,34900,0,0,34900,1,2019-02-26
1302,Restaurant2,185,85005,0,0,85005,1,2019-02-27
1303,Restaurant2,110,96475,0,0,96475,1,2019-02-28
1304,Restaurant2,320,102350,0,0,102350,1,2019-03-01
1305,Restaurant2,140,71305,0,0,71305,1,2019-03-02
1306,Restaurant2,50,46320,0,0,46320,1,2019-03-03
1307,Restaurant2,0,186565,0,0,186565,1,2019-03-04
1308,Restaurant2,0,18090,0,0,18090,1,2019-03-05
1309,Restaurant2,580,10630,0,0,10630,1,2019-03-06
1310,Restaurant2,0,15715,0,0,15715,1,2019-03-07
1311,Restaurant2,0,13925,0,0,13925,1,2019-03-08
1312,Restaurant2,260,148810,0,0,148810,1,2019-03-09
1313,Restaurant2,35,100865,0,0,100865,1,2019-03-10
1314,Restaurant2,340,50065,0,0,50065,1,2019-03-11
1315,Restaurant2,0,9100,0,0,9100,1,2019-03-12
1316,Restaurant2,140,17000,0,0,17000,1,2019-03-13
1317,Restaurant2,0,2700,0,0,2700,1,2019-03-14
1318,Restaurant2,580,45255,0,0,45255,1,2019-03-14
1319,Restaurant2,285,17150,0,0,17150,1,2019-03-15
1320,Restaurant2,0,84225,0,0,84225,1,2019-03-16
1321,Restaurant2,0,20105,0,0,20105,1,2019-03-17
1322,Restaurant2,490,47340,0,0,47340,1,2019-03-18
1323,Restaurant2,940,14220,0,0,14220,1,2019-03-19
1324,Restaurant2,460,70485,0,0,70485,1,2019-03-20
1325,Restaurant2,0,14550,0,0,14550,1,2019-03-21
1326,Restaurant2,0,35970,0,0,35970,1,2019-03-22
1327,Restaurant2,165,66285,0,0,66285,1,2019-03-23
1328,Restaurant2,0,15220,0,0,15220,1,2019-03-24
1329,Restaurant2,0,5780,0,0,5780,1,2019-03-25
1330,Restaurant2,0,26815,0,0,26815,1,2019-03-26
1331,Restaurant2,1035,11170,0,0,11170,1,2019-03-27
1332,Restaurant2,1020,46400,0,0,46400,1,2019-03-28
1333,Restaurant2,0,12670,0,0,12670,1,2019-03-29
1334,Restaurant2,450,32050,0,0,32050,1,2019-03-30
1335,Restaurant2,0,3700,0,0,3700,1,2019-03-31
1336,Restaurant2,0,90835,0,0,90835,1,2019-04-01
1337,Restaurant2,0,30690,0,0,30690,1,2019-04-02
1338,Restaurant2,0,2400,0,0,2400,1,2019-04-03
1339,Restaurant2,870,64980,0,0,64980,1,2019-04-04
1340,Restaurant2,800,47180,0,0,47180,1,2019-04-05
1341,Restaurant2,450,168965,0,0,168965,1,2019-04-06
1342,Restaurant2,830,80910,0,0,80910,1,2019-04-07
1343,Restaurant2,130,117000,0,0,117000,1,2019-04-08
1344,Restaurant2,170,71530,0,0,71530,1,2019-04-09
1345,Restaurant2,0,76950,0,0,76950,1,2019-04-10
1346,Restaurant2,310,110055,0,0,110055,1,2019-04-11
1347,Restaurant2,0,168290,0,0,168290,1,2019-04-12
1348,Restaurant2,835,178495,0,0,178495,1,2019-04-13
1349,Restaurant2,1580,210600,0,0,210600,1,2019-04-14
1350,Restaurant2,35,65720,0,0,65720,1,2019-04-15
1351,Restaurant2,1285,79190,0,0,79190,1,2019-04-16
1352,Restaurant2,230,28800,0,0,28800,1,2019-04-17
1353,Restaurant2,0,22830,0,0,22830,1,2019-04-18
1354,Restaurant2,0,29950,0,0,29950,1,2019-04-19
1355,Restaurant2,790,84645,0,0,84645,1,2019-04-20
1356,Restaurant2,190,80110,0,0,80110,1,2019-04-21
1357,Restaurant2,0,20350,0,0,20350,4,2019-04-21
1358,Restaurant2,90,68100,0,0,68100,1,2019-04-22
1359,Restaurant2,0,24960,0,0,24960,1,2019-04-23
1360,Restaurant2,0,96780,0,0,96780,1,2019-04-24
1361,Restaurant2,510,37060,0,0,37060,1,2019-04-25
1362,Restaurant2,0,27040,0,0,27040,1,2019-04-26
1363,Restaurant2,0,138215,0,0,138215,1,2019-04-27
1364,Restaurant2,0,28355,0,0,28355,1,2019-04-28
1365,Restaurant2,0,16700,0,0,16700,1,2019-04-29
1366,Restaurant2,0,19075,0,0,19075,1,2019-04-30
1367,Restaurant2,0,57390,0,0,57390,1,2019-05-01
1368,Restaurant2,0,21125,0,0,21125,1,2019-05-02
1369,Restaurant2,0,23010,0,0,23010,1,2019-05-03
1370,Restaurant2,0,15495,0,0,15495,1,2019-05-04
1371,Restaurant2,0,29740,0,0,29740,1,2019-05-05
1372,Restaurant2,0,13630,0,0,13630,1,2019-05-06
1373,Restaurant2,0,3700,0,0,3700,1,2019-05-07
1374,Restaurant2,0,56340,0,0,56340,1,2019-05-08
1375,Restaurant2,0,22600,0,0,22600,1,2019-05-09
1376,Restaurant2,0,30900,0,0,30900,1,2019-05-10
1377,Restaurant2,0,119475,0,0,119475,1,2019-05-11
1378,Restaurant2,0,47040,0,0,47040,1,2019-05-12
1379,Restaurant2,0,38335,0,0,38335,1,2019-05-13
1380,Restaurant2,0,33535,0,0,33535,1,2019-05-14
1381,Restaurant2,0,3530,0,0,3530,1,2019-05-15
1382,Restaurant2,0,600,0,0,600,1,2019-05-16
1383,Restaurant2,375,71485,0,0,71485,1,2019-05-17
1384,Restaurant2,2485,108405,0,0,108405,1,2019-05-18
1385,Restaurant2,680,91215,0,0,91215,1,2019-05-19
1386,Restaurant2,1175,24385,0,0,24385,1,2019-05-20
1387,Restaurant2,0,82410,0,0,82410,1,2019-05-21
1388,Restaurant2,0,38590,0,0,38590,1,2019-05-22
1389,Restaurant2,0,4950,0,0,4950,1,2019-05-23
1390,Restaurant2,0,19020,0,0,19020,1,2019-05-24
1391,Restaurant2,0,204010,0,0,204010,1,2019-05-25
1392,Restaurant2,0,105005,0,0,105005,1,2019-05-26
1393,Restaurant2,0,19340,0,0,19340,1,2019-05-27
1394,Restaurant2,0,660,0,0,660,1,2019-05-28
1395,Restaurant2,0,62780,0,0,62780,1,2019-05-30
1396,Restaurant2,0,1640,0,0,1640,1,2019-05-31
1397,Restaurant2,0,77160,0,0,77160,1,2019-06-01
1398,Restaurant2,0,4120,0,0,4120,1,2019-06-02
1399,Restaurant2,0,22985,0,0,22985,1,2019-06-03
1400,Restaurant2,0,7870,0,0,7870,1,2019-06-04
1401,Restaurant2,0,34925,0,0,34925,1,2019-06-05
1402,Restaurant2,0,86725,0,0,86725,1,2019-06-06
1403,Restaurant2,0,70090,0,0,70090,1,2019-06-07
1404,Restaurant3,0,3450,345,0,3795,1,2018-02-15
1405,Restaurant3,272.7,2727.3,272.73,0,3000.03,1,2018-02-16
1406,Restaurant3,440.12,23464.88,2346.49,0,25812.07,1,2018-02-17
1407,Restaurant3,72.25,4227.75,422.77,0,4650.53,1,2018-02-18
1408,Restaurant3,842.38,23490.45,2259.04,0,24579,1,2018-02-19
1409,Restaurant3,38.79,15061.21,1506.12,0,16567.34,1,2018-02-20
1410,Restaurant3,270.16,7419.84,741.98,0,8161.82,1,2018-02-21
1411,Restaurant3,0,3870,387.03,0,4257,1,2018-02-22
1412,Restaurant3,0,9150,914.85,0,10065,1,2018-02-23
1413,Restaurant3,236.47,40376,4031.4,0,44345,1,2018-02-24
1414,Restaurant3,0,5445,544.5,0,5989,1,2018-02-25
1415,Restaurant3,0,5200,518.24,0,5700,1,2018-02-27
1416,Restaurant3,303.4,22470.6,2247.26,0,24709.26,1,2018-02-28
1417,Restaurant3,0,6575,657.5,0,7232,1,2018-03-01
1418,Restaurant3,0,10690,1069,0,11759,1,2018-03-02
1419,Restaurant3,2485,74373,7252.5,0,79278,1,2018-03-03
1420,Restaurant3,0,5740,574,0,6314,1,2018-03-04
1421,Restaurant3,373,15885,1553.8,0,17024,1,2018-03-05
1422,Restaurant3,180,3920,373.9,0,4112,1,2018-03-06
1423,Restaurant3,0,8490,849,0,9339,1,2018-03-07
1424,Restaurant3,425,12319,1231.92,0,13550,1,2018-03-08
1425,Restaurant3,238.09,13216.91,1321.69,0,14538.6,1,2018-03-09
1426,Restaurant3,749,25881,2588.1,0,28467.4,1,2018-03-10
1427,Restaurant3,289,15021,1502.1,0,16522,1,2018-03-11
1428,Restaurant3,272,8293,829.3,0,9090,1,2018-03-12
1429,Restaurant3,284,32036,3189,0,35092,1,2018-03-14
1430,Restaurant3,0,5270,527,0,5796,1,2018-03-15
1431,Restaurant3,22,9133,913.3,0,10045,1,2018-03-16
1432,Restaurant3,1148,56537,5733.7,0,62065,1,2018-03-17
1433,Restaurant3,201,13379,1337.9,0,14716,1,2018-03-18
1434,Restaurant3,0,2880,288,0,3168,1,2018-03-19
1435,Restaurant3,36,5954,595.4,0,6549,1,2018-03-20
1436,Restaurant3,297,26730,2524.5,0,27753,1,2018-03-21
1437,Restaurant3,0,8090,809,0,8899,1,2018-03-22
1438,Restaurant3,0,18690,1854.5,0,20399,1,2018-03-23
1439,Restaurant3,208,63842,6384.2,0,70224,1,2018-03-24
1440,Restaurant3,296,20894,2089.4,0,22983,1,2018-03-25
1441,Restaurant3,0,6050,605,0,6655,1,2018-03-26
1442,Restaurant3,244,6456,645.6,0,7095,1,2018-03-27
1443,Restaurant3,0,11200,1079.9,0,11987,1,2018-03-28
1444,Restaurant3,5,23540,2354,0,25893,1,2018-03-29
1445,Restaurant3,222,24933,2493.3,0,27423,1,2018-03-30
1446,Restaurant3,45,24785,2478.5,0,27262.5,1,2018-03-31
1447,Restaurant3,0,29770,2977,0,32747,1,2018-04-01
1448,Restaurant3,0,7100,710,0,7810,1,2018-04-02
1449,Restaurant3,360,7850,785,0,8630,1,2018-04-03
1450,Restaurant3,0,605,60.5,0,659,1,2018-04-04
1451,Restaurant3,54,18686,1868.6,0,20554,1,2018-04-05
1452,Restaurant3,0,31625,3162.5,0,34787,1,2018-04-06
1453,Restaurant3,72,49423,4942.3,0,54364,1,2018-04-07
1454,Restaurant3,0,8480,848,0,9328,1,2018-04-08
1455,Restaurant3,272,3178,317.8,0,3495,1,2018-04-09
1456,Restaurant3,0,15303,1503.1,0,16833.3,1,2018-04-10
1457,Restaurant3,375,25563,2556.3,0,28117,1,2018-04-11
1458,Restaurant3,0,50132,4917.7,0,55098,1,2018-04-12
1459,Restaurant3,4,12547,1254.7,0,13799,1,2018-04-13
1460,Restaurant3,0,84710,8453,0,92983,1,2018-04-14
1461,Restaurant3,0,69753,6975.24,0,76714.5,1,2018-04-15
1462,Restaurant3,70,11585,1158.5,0,12743,1,2018-04-16
1463,Restaurant3,0,3653,365.3,0,4017,1,2018-04-17
1464,Restaurant3,0,17085,1708.5,0,18793,1,2018-04-18
1465,Restaurant3,10,29650,2965,0,32614,1,2018-04-19
1466,Restaurant3,15,12459,1245.9,0,13705,1,2018-04-20
1467,Restaurant3,0,32731,3272.9,0,35999,1,2018-04-21
1468,Restaurant3,0,6895,689.5,0,7584,1,2018-04-22
1469,Restaurant3,0,4875,478.8,0,5266,1,2018-04-23
1470,Restaurant3,0,800,80,0,880,1,2018-04-24
1471,Restaurant3,0,9420,942,0,10362,1,2018-04-25
1472,Restaurant3,0,3850,315,0,4165,1,2018-04-26
1473,Restaurant3,1848,15936,1593.6,0,17530,1,2018-04-27
1474,Restaurant3,157,25563,2556.3,0,28119,1,2018-04-28
1475,Restaurant3,59,10576,1057.6,0,11633,1,2018-04-29
1476,Restaurant3,73,27912,2791.2,0,30703,1,2018-04-30
1477,Restaurant3,0,6115,611.5,0,6726,1,2018-05-01
1478,Restaurant3,43,21414,2117.2,0,23531,1,2018-05-02
1479,Restaurant3,0,5235,523.5,0,5757,1,2018-05-03
1480,Restaurant3,2837,26862,2686.25,0,29547,1,2018-05-04
1481,Restaurant3,2,18368,1836.8,0,20203,1,2018-05-05
1482,Restaurant3,0,6575,649.5,0,7224,1,2018-05-06
1483,Restaurant3,0,3650,365,0,4015,1,2018-05-07
1484,Restaurant3,0,7140,714,0,7854,1,2018-05-08
1485,Restaurant3,0,4145,451.5,0,4559,1,2018-05-09
1486,Restaurant3,263,24212,2421.2,0,26632,1,2018-05-10
1487,Restaurant3,321,71314,7131.4,0,78444,1,2018-05-12
1488,Restaurant3,0,1250,125,0,1375,1,2018-05-15
1489,Restaurant3,35,27290,2694,0,30018,1,2018-05-16
1490,Restaurant3,0,15205,1520.5,0,16724,1,2018-05-17
1491,Restaurant3,0,19560,1956,0,21507,1,2018-05-18
1492,Restaurant3,515,46275,4627.5,0,50892,1,2018-05-19
1493,Restaurant3,0,26840,2684,0,29520,1,2018-05-20
1494,Restaurant3,0,9770,977,0,10747,1,2018-05-21
1495,Restaurant3,35,45215,4521.5,0,49736.5,1,2018-05-22
1496,Restaurant3,0,360,36,0,396,1,2018-05-23
1497,Restaurant3,0,30620,3062,0,33682,1,2018-05-24
1498,Restaurant3,0,4945,494.5,0,5439.5,1,2018-05-25
1499,Restaurant3,285.91,40829.09,4167.91,0,44912,1,2018-05-26
1500,Restaurant3,147,33038,3303.8,0,36341.8,1,2018-05-27
1501,Restaurant3,194,18986,1898.6,0,20884.6,1,2018-05-28
1502,Restaurant3,0,12300,1230,0,13530,1,2018-05-29
1503,Restaurant3,586,17169,1716.9,0,17648.9,1,2018-05-30
1504,Restaurant3,0,5230,523,0,5753,1,2018-06-01
1505,Restaurant3,5656,87934,8742,0,90505.5,1,2018-06-02
1506,Restaurant3,173,34052,3405.2,0,37457.2,1,2018-06-03
1507,Restaurant3,1,13614,1356.4,0,14974.4,1,2018-06-05
1508,Restaurant3,0,4235,423.5,0,4650,1,2018-06-06
1509,Restaurant3,0,8810,881,0,9691,1,2018-06-07
1510,Restaurant3,1100,24895,2489.5,0,27384.5,1,2018-06-08
1511,Restaurant3,294,60881,6088.1,0,66969.1,1,2018-06-09
1512,Restaurant3,0,6750,675,0,7425,1,2018-06-10
1513,Restaurant3,7,8023,802.3,0,8825.3,1,2018-06-11
1514,Restaurant3,25,20075,2007.5,0,22082.5,1,2018-06-12
1515,Restaurant3,0,7465,746.5,0,8211.5,1,2018-06-13
1516,Restaurant3,9,9546,954.6,0,10500.6,1,2018-06-14
1517,Restaurant3,0,16400,1640,0,18040,1,2018-06-15
1518,Restaurant3,0,22355,2241.5,0,23882,1,2018-06-16
1519,Restaurant3,0,19880,1988,0,21868,1,2018-06-17
1520,Restaurant3,0,5580,558,0,6138,1,2018-06-18
1521,Restaurant3,0,24735,2473.5,0,27208.5,1,2018-06-19
1522,Restaurant3,0,10385,1038.5,0,11423.5,1,2018-06-20
1523,Restaurant3,0,19780,1978,0,21758,1,2018-06-21
1524,Restaurant3,0,1070,107,0,1177,1,2018-06-22
1525,Restaurant3,0,28740,2874,0,31614,1,2018-06-23
1526,Restaurant3,0,17965,1796.5,0,19761.5,1,2018-06-24
1527,Restaurant3,0,4100,410,0,4510,1,2018-06-25
1528,Restaurant3,0,16340,1634,0,17974,1,2018-06-26
1529,Restaurant3,0,4430,443,0,4873,1,2018-06-27
1530,Restaurant3,116,35069,3506.9,0,38575.9,1,2018-06-28
1531,Restaurant3,0,14715,1471.5,0,16186.5,1,2018-06-29
1532,Restaurant3,15,38305,3830.5,0,42135.5,1,2018-06-30
1533,Restaurant3,321,30824,3082.4,0,33746.4,1,2018-07-01
1534,Restaurant3,0,7730,773,0,8503,1,2018-07-02
1535,Restaurant3,0,10950,1113,0,12045,1,2018-07-03
1536,Restaurant3,0,3050,305,0,3355,1,2018-07-04
1537,Restaurant3,0,1910,191,0,2101,1,2018-07-05
1538,Restaurant3,85,18225,1822.5,0,20047.5,1,2018-07-06
1539,Restaurant3,95,55910,5591,0,61501,1,2018-07-07
1540,Restaurant3,0,19205,1920.5,0,21125.5,1,2018-07-08
1541,Restaurant3,0,12839,1283.9,0,14122.9,1,2018-07-09
1542,Restaurant3,0,625,62.5,0,687.5,1,2018-07-10
1543,Restaurant3,20,19743,1974.3,0,21367.3,1,2018-07-11
1544,Restaurant3,0,10575,1057.5,0,11632.5,1,2018-07-13
