SNo,Name,ItemId,ItemName,Quantity,Rate,Total,CostCenterId,Date
4206,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-03-07
4207,Restaurant3,2,BLACK COFFEE,1,65,65,1,2018-03-08
4208,Restaurant3,6,MILK TEA (Cup),6,60,360,1,2018-03-08
4209,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-03-08
4210,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-03-08
4211,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-03-09
4212,Restaurant3,6,MILK TEA (Cup),3,60,180,1,2018-03-09
4213,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-09
4214,Restaurant3,1,AMERICAN BREAKFAST,2,400,800,1,2018-03-10
4215,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-03-10
4216,Restaurant3,7,Mineral Water BY BOTTEL,5,50,250,1,2018-03-10
4217,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-03-10
4218,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-11
4219,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-03-11
4220,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-03-14
4221,Restaurant3,2,BLACK COFFEE,2,65,130,1,2018-03-14
4222,Restaurant3,3,BLACK TEA,1,50,50,1,2018-03-14
4223,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-14
4224,Restaurant3,6,MILK TEA (Cup),6,60,360,1,2018-03-14
4225,Restaurant3,7,Mineral Water BY BOTTEL,7,50,350,1,2018-03-14
4226,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-03-14
4227,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-03-14
4228,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-15
4229,Restaurant3,8,SURYA RED BY Pcs.,3,20,60,1,2018-03-15
4230,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-03-15
4231,Restaurant3,2,BLACK COFFEE,3,65,195,1,2018-03-16
4232,Restaurant3,3,BLACK TEA,1,50,50,1,2018-03-16
4233,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-16
4234,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-03-16
4235,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-03-16
4236,Restaurant3,2,BLACK COFFEE,4,65,260,1,2018-03-17
4237,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-03-17
4238,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-03-17
4239,Restaurant3,7,Mineral Water BY BOTTEL,8,50,400,1,2018-03-17
4240,Restaurant3,10,VEG KHANA SET,4,450,1800,1,2018-03-17
4241,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-03-18
4242,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-18
4243,Restaurant3,8,SURYA RED BY Pcs.,1,20,20,1,2018-03-18
4244,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-03-18
4245,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-03-19
4246,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-03-19
4247,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-20
4248,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-03-20
4249,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-03-21
4250,Restaurant3,10,VEG KHANA SET,6,450,2700,1,2018-03-21
4251,Restaurant3,3,BLACK TEA,2,50,100,1,2018-03-22
4252,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-03-22
4253,Restaurant3,7,Mineral Water BY BOTTEL,4,50,200,1,2018-03-23
4254,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-03-24
4255,Restaurant3,5,MILK COFFEE,6,75,450,1,2018-03-24
4256,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-03-24
4257,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-03-24
4258,Restaurant3,8,SURYA RED BY Pcs.,18,20,360,1,2018-03-24
4259,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-03-24
4260,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-03-24
4261,Restaurant3,1,AMERICAN BREAKFAST,2,400,800,1,2018-03-25
4262,Restaurant3,2,BLACK COFFEE,3,65,195,1,2018-03-25
4263,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-25
4264,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-25
4265,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-03-25
4266,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-03-26
4267,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-03-27
4268,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-03-27
4269,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-03-28
4270,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-03-29
4271,Restaurant3,4,CHICKEN KHANA SET,3,550,1650,1,2018-03-29
4272,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-03-29
4273,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-29
4274,Restaurant3,8,SURYA RED BY Pcs.,20,20,400,1,2018-03-29
4275,Restaurant3,9,TUBORG BEER,3,450,1350,2,2018-03-29
4276,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-03-30
4277,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-03-30
4278,Restaurant3,10,VEG KHANA SET,3,450,1350,1,2018-03-30
4279,Restaurant3,3,BLACK TEA,2,50,100,1,2018-03-31
4280,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-03-31
4281,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-03-31
4282,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-03-31
4283,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-03-31
4284,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-03-31
4285,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-03-31
4286,Restaurant3,2,BLACK COFFEE,1,65,65,1,2018-04-01
4287,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-04-01
4288,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-01
4289,Restaurant3,1,AMERICAN BREAKFAST,2,400,800,1,2018-04-02
4290,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-04-02
4291,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-04-02
4292,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-04-02
4293,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-04-03
4294,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-03
4295,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-03
4296,Restaurant3,8,SURYA RED BY Pcs.,5,20,100,1,2018-04-04
4297,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-04-05
4298,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-04-05
4299,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-05
4300,Restaurant3,4,CHICKEN KHANA SET,8,550,4400,1,2018-04-06
4301,Restaurant3,7,Mineral Water BY BOTTEL,8,50,400,1,2018-04-06
4302,Restaurant3,8,SURYA RED BY Pcs.,22,20,440,1,2018-04-06
4303,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-06
4304,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-04-06
4305,Restaurant3,2,BLACK COFFEE,3,65,195,1,2018-04-07
4306,Restaurant3,3,BLACK TEA,1,50,50,1,2018-04-07
4307,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-04-07
4308,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-04-07
4309,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-07
4310,Restaurant3,8,SURYA RED BY Pcs.,1,20,20,1,2018-04-07
4311,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-04-07
4312,Restaurant3,10,VEG KHANA SET,5,450,2250,1,2018-04-07
4313,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-04-08
4314,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-09
4315,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-04-10
4316,Restaurant3,5,MILK COFFEE,3,75,225,1,2018-04-10
4317,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-10
4318,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,2,2018-04-10
4319,Restaurant3,8,SURYA RED BY Pcs.,9,20,180,1,2018-04-10
4320,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-10
4321,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-04-11
4322,Restaurant3,2,BLACK COFFEE,1,65,65,1,2018-04-11
4323,Restaurant3,5,MILK COFFEE,6,75,450,1,2018-04-11
4324,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-11
4325,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,2,2018-04-11
4326,Restaurant3,8,SURYA RED BY Pcs.,12,20,240,1,2018-04-11
4327,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-11
4328,Restaurant3,10,VEG KHANA SET,4,450,1800,1,2018-04-11
4329,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-04-12
4330,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-12
4331,Restaurant3,9,TUBORG BEER,8,450,3600,2,2018-04-12
4332,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-04-13
4333,Restaurant3,3,BLACK TEA,1,50,50,1,2018-04-13
4334,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-13
4335,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-04-14
4336,Restaurant3,6,MILK TEA (Cup),3,60,180,1,2018-04-14
4337,Restaurant3,7,Mineral Water BY BOTTEL,9,50,450,1,2018-04-14
4338,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-04-14
4339,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-04-15
4340,Restaurant3,4,CHICKEN KHANA SET,17,550,9350,1,2018-04-15
4341,Restaurant3,5,MILK COFFEE,3,75,225,1,2018-04-15
4342,Restaurant3,6,MILK TEA (Cup),3,60,180,1,2018-04-15
4343,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-04-15
4344,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,2,2018-04-16
4345,Restaurant3,8,SURYA RED BY Pcs.,5,20,100,1,2018-04-16
4346,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-04-16
4347,Restaurant3,3,BLACK TEA,1,50,50,1,2018-04-18
4348,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,2,2018-04-18
4349,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-04-19
4350,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-04-19
4351,Restaurant3,5,MILK COFFEE,3,75,225,1,2018-04-19
4352,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-04-19
4353,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-04-19
4354,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-04-19
4355,Restaurant3,2,BLACK COFFEE,2,65,130,2,2018-04-20
4356,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-04-20
4357,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-20
4358,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-04-21
4359,Restaurant3,3,BLACK TEA,4,50,200,1,2018-04-21
4360,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-04-21
4361,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-04-21
4362,Restaurant3,7,Mineral Water BY BOTTEL,7,50,350,1,2018-04-21
4363,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-04-21
4364,Restaurant3,10,VEG KHANA SET,4,450,1800,1,2018-04-21
4365,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-04-22
4366,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-04-23
4367,Restaurant3,3,BLACK TEA,4,50,200,1,2018-04-24
4368,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-04-25
4369,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-04-25
4370,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-25
4371,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-04-26
4372,Restaurant3,7,Mineral Water BY BOTTEL,8,50,400,1,2018-04-27
4373,Restaurant3,10,VEG KHANA SET,12,450,5400,1,2018-04-27
4374,Restaurant3,3,BLACK TEA,1,50,50,1,2018-04-28
4375,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-04-28
4376,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-04-28
4377,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-28
4378,Restaurant3,9,TUBORG BEER,8,450,3600,2,2018-04-28
4379,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-04-28
4380,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-04-29
4381,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-04-29
4382,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-04-29
4383,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-04-29
4384,Restaurant3,2,BLACK COFFEE,2,65,130,2,2018-04-30
4385,Restaurant3,4,CHICKEN KHANA SET,9,550,4950,1,2018-04-30
4386,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-04-30
4387,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-04-30
4388,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-04-30
4389,Restaurant3,9,TUBORG BEER,3,450,1350,2,2018-04-30
4390,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-05-01
4391,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-01
4392,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-05-01
4393,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-05-02
4394,Restaurant3,3,BLACK TEA,8,50,400,1,2018-05-02
4395,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-05-02
4396,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-02
4397,Restaurant3,6,MILK TEA (Cup),6,60,360,1,2018-05-02
4398,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,1,2018-05-02
4399,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-05-02
4400,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-02
4401,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-03
4402,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-05-03
4403,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-05-04
4404,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-05-04
4405,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,1,2018-05-04
4406,Restaurant3,9,TUBORG BEER,9,450,4050,2,2018-05-04
4407,Restaurant3,10,VEG KHANA SET,3,450,1350,1,2018-05-04
4408,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-05-05
4409,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-05-05
4410,Restaurant3,5,MILK COFFEE,4,75,300,1,2018-05-05
4411,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-05-05
4412,Restaurant3,7,Mineral Water BY BOTTEL,8,50,400,1,2018-05-05
4413,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-05-05
4414,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-05
4415,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-05-06
4416,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-06
4417,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-05-08
4418,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-05-08
4419,Restaurant3,8,SURYA RED BY Pcs.,5,20,100,1,2018-05-09
4420,Restaurant3,1,AMERICAN BREAKFAST,6,400,2400,1,2018-05-10
4421,Restaurant3,4,CHICKEN KHANA SET,6,550,3300,1,2018-05-10
4422,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-05-10
4423,Restaurant3,7,Mineral Water BY BOTTEL,3,50,150,1,2018-05-10
4424,Restaurant3,1,AMERICAN BREAKFAST,15,400,6000,1,2018-05-12
4425,Restaurant3,2,BLACK COFFEE,6,65,390,2,2018-05-12
4426,Restaurant3,4,CHICKEN KHANA SET,16,550,8800,1,2018-05-12
4427,Restaurant3,5,MILK COFFEE,5,75,375,1,2018-05-12
4428,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-05-12
4429,Restaurant3,7,Mineral Water BY BOTTEL,9,50,450,1,2018-05-12
4430,Restaurant3,8,SURYA RED BY Pcs.,13,20,260,1,2018-05-12
4431,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-05-12
4432,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-12
4433,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,2,2018-05-15
4434,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-05-16
4435,Restaurant3,3,BLACK TEA,2,50,100,1,2018-05-16
4436,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-16
4437,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-05-16
4438,Restaurant3,7,Mineral Water BY BOTTEL,4,50,200,2,2018-05-16
4439,Restaurant3,8,SURYA RED BY Pcs.,32,20,640,1,2018-05-16
4440,Restaurant3,9,TUBORG BEER,13,450,5850,2,2018-05-16
4441,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-16
4442,Restaurant3,2,BLACK COFFEE,3,65,195,2,2018-05-17
4443,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-05-17
4444,Restaurant3,5,MILK COFFEE,5,75,375,1,2018-05-17
4445,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,2,2018-05-17
4446,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-05-17
4447,Restaurant3,2,BLACK COFFEE,4,65,260,2,2018-05-18
4448,Restaurant3,3,BLACK TEA,1,50,50,1,2018-05-18
4449,Restaurant3,7,Mineral Water BY BOTTEL,4,50,200,2,2018-05-18
4450,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-05-18
4451,Restaurant3,2,BLACK COFFEE,6,65,390,2,2018-05-19
4452,Restaurant3,3,BLACK TEA,5,50,250,1,2018-05-19
4453,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-05-19
4454,Restaurant3,5,MILK COFFEE,5,75,375,1,2018-05-19
4455,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-05-19
4456,Restaurant3,7,Mineral Water BY BOTTEL,10,50,500,2,2018-05-19
4457,Restaurant3,8,SURYA RED BY Pcs.,5,20,100,1,2018-05-19
4458,Restaurant3,8,SURYA RED BY Pcs.,2,20,40,2,2018-05-19
4459,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-05-19
4460,Restaurant3,3,BLACK TEA,5,50,250,1,2018-05-20
4461,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-05-20
4462,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-20
4463,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-05-20
4464,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,2,2018-05-20
4465,Restaurant3,8,SURYA RED BY Pcs.,7,20,140,1,2018-05-20
4466,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-05-20
4467,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-05-20
4468,Restaurant3,2,BLACK COFFEE,3,65,195,2,2018-05-21
4469,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-05-21
4470,Restaurant3,7,Mineral Water BY BOTTEL,4,50,200,2,2018-05-21
4471,Restaurant3,8,SURYA RED BY Pcs.,10,20,200,1,2018-05-21
4472,Restaurant3,3,BLACK TEA,1,50,50,1,2018-05-22
4473,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-05-22
4474,Restaurant3,6,MILK TEA (Cup),3,60,180,1,2018-05-22
4475,Restaurant3,7,Mineral Water BY BOTTEL,8,50,400,2,2018-05-22
4476,Restaurant3,8,SURYA RED BY Pcs.,8,20,160,2,2018-05-22
4477,Restaurant3,9,TUBORG BEER,7,450,3150,2,2018-05-22
4478,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-22
4479,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-05-24
4480,Restaurant3,5,MILK COFFEE,5,75,375,1,2018-05-24
4481,Restaurant3,6,MILK TEA (Cup),5,60,300,1,2018-05-24
4482,Restaurant3,7,Mineral Water BY BOTTEL,10,50,500,2,2018-05-24
4483,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-24
4484,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-05-25
4485,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,2,2018-05-25
4486,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-05-26
4487,Restaurant3,3,BLACK TEA,1,50,50,1,2018-05-26
4488,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-05-26
4489,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-05-26
4490,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-05-26
4491,Restaurant3,7,Mineral Water BY BOTTEL,9,50,450,2,2018-05-26
4492,Restaurant3,8,SURYA RED BY Pcs.,31,20,620,2,2018-05-26
4493,Restaurant3,9,TUBORG BEER,8,450,3600,2,2018-05-26
4494,Restaurant3,10,VEG KHANA SET,3,450,1350,1,2018-05-26
4495,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-05-27
4496,Restaurant3,8,SURYA RED BY Pcs.,36,20,720,2,2018-05-27
4497,Restaurant3,9,TUBORG BEER,6,450,2700,2,2018-05-27
4498,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-05-27
4499,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-05-28
4500,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-05-28
4501,Restaurant3,5,MILK COFFEE,2,75,150,1,2018-05-28
4502,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-05-28
4503,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-05-29
4504,Restaurant3,7,Mineral Water BY BOTTEL,5,50,250,2,2018-05-29
4505,Restaurant3,8,SURYA RED BY Pcs.,5,20,100,2,2018-05-29
4506,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-05-29
4507,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-05-30
4508,Restaurant3,7,Mineral Water BY BOTTEL,23,50,1150,2,2018-05-30
4509,Restaurant3,8,SURYA RED BY Pcs.,18,20,360,2,2018-05-30
4510,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-05-30
4511,Restaurant3,10,VEG KHANA SET,9,450,4050,1,2018-05-30
4512,Restaurant3,1,AMERICAN BREAKFAST,12,400,4800,1,2018-06-02
4513,Restaurant3,2,BLACK COFFEE,3,65,195,2,2018-06-02
4514,Restaurant3,3,BLACK TEA,7,50,350,1,2018-06-02
4515,Restaurant3,4,CHICKEN KHANA SET,24,550,13200,1,2018-06-02
4516,Restaurant3,5,MILK COFFEE,6,75,450,1,2018-06-02
4517,Restaurant3,6,MILK TEA (Cup),4,60,240,1,2018-06-02
4518,Restaurant3,7,Mineral Water BY BOTTEL,21,50,1050,2,2018-06-02
4519,Restaurant3,8,SURYA RED BY Pcs.,15,20,300,2,2018-06-02
4520,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-06-02
4521,Restaurant3,10,VEG KHANA SET,10,450,4500,1,2018-06-02
4522,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-06-03
4523,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-06-03
4524,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-06-03
4525,Restaurant3,5,MILK COFFEE,5,75,375,1,2018-06-03
4526,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-06-03
4527,Restaurant3,7,Mineral Water BY BOTTEL,1,50,50,2,2018-06-03
4528,Restaurant3,8,SURYA RED BY Pcs.,22,20,440,2,2018-06-03
4529,Restaurant3,9,TUBORG BEER,5,450,2250,2,2018-06-03
4530,Restaurant3,10,VEG KHANA SET,2,450,900,1,2018-06-03
4531,Restaurant3,4,CHICKEN KHANA SET,2,550,1100,1,2018-06-05
4532,Restaurant3,6,MILK TEA (Cup),3,60,180,1,2018-06-05
4533,Restaurant3,7,Mineral Water BY BOTTEL,2,50,100,2,2018-06-05
4534,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-06-05
4535,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-06-06
4536,Restaurant3,3,BLACK TEA,1,50,50,1,2018-06-06
4537,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-06-06
4538,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-06-07
4539,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-06-07
4540,Restaurant3,8,SURYA RED BY Pcs.,15,20,300,2,2018-06-07
4541,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-06-07
4542,Restaurant3,1,AMERICAN BREAKFAST,1,400,400,1,2018-06-08
4543,Restaurant3,2,BLACK COFFEE,1,65,65,2,2018-06-08
4544,Restaurant3,3,BLACK TEA,4,50,200,1,2018-06-08
4545,Restaurant3,4,CHICKEN KHANA SET,4,550,2200,1,2018-06-08
4546,Restaurant3,5,MILK COFFEE,3,75,225,1,2018-06-08
4547,Restaurant3,6,MILK TEA (Cup),2,60,120,1,2018-06-08
4548,Restaurant3,7,Mineral Water BY BOTTEL,7,50,350,2,2018-06-08
4549,Restaurant3,8,SURYA RED BY Pcs.,3,20,60,2,2018-06-08
4550,Restaurant3,9,TUBORG BEER,2,450,900,2,2018-06-08
4551,Restaurant3,10,VEG KHANA SET,3,450,1350,1,2018-06-08
4552,Restaurant3,1,AMERICAN BREAKFAST,2,400,800,1,2018-06-09
4553,Restaurant3,2,BLACK COFFEE,5,65,325,2,2018-06-09
4554,Restaurant3,4,CHICKEN KHANA SET,7,550,3850,1,2018-06-09
4555,Restaurant3,5,MILK COFFEE,3,75,225,1,2018-06-09
4556,Restaurant3,6,MILK TEA (Cup),1,60,60,1,2018-06-09
4557,Restaurant3,7,Mineral Water BY BOTTEL,10,50,500,2,2018-06-09
4558,Restaurant3,8,SURYA RED BY Pcs.,23,20,460,2,2018-06-09
4559,Restaurant3,9,TUBORG BEER,4,450,1800,2,2018-06-09
4560,Restaurant3,10,VEG KHANA SET,1,450,450,1,2018-06-09
4561,Restaurant3,9,TUBORG BEER,1,450,450,2,2018-06-10
4562,Restaurant3,2,BLACK COFFEE,2,65,130,2,2018-06-11
4563,Restaurant3,3,BLACK TEA,1,50,50,1,2018-06-11
4564,Restaurant3,4,CHICKEN KHANA SET,1,550,550,1,2018-06-11
4565,Restaurant3,5,MILK COFFEE,1,75,75,1,2018-06-11
